time,raw_fx,raw_fy,raw_fz,corrected_fx,corrected_fy,corrected_fz,contact_force,target_force,force_xy_norm,v_des_x,v_des_y,v_x,v_y,z_dot,x,y,z,x_d,y_d,z_d,z_offset,f_z
0.000000,-4.796433,-0.988243,3.212608,-4.704413,-0.346207,1.724124,0.000000,3.000000,4.717135,-0.004987,-0.000367,0.000215,-0.000594,-0.000057,0.231343,-0.013973,0.549275,0.231217,-0.013979,0.549331,0.000000,0.001505
0.010000,-4.820324,-0.868921,3.188336,-4.728305,-0.226885,1.699852,0.000000,3.000000,4.733745,-0.004994,-0.000240,0.006643,-0.000416,-0.000720,0.231375,-0.013974,0.549272,0.231167,-0.013982,0.549331,0.000000,0.007170
0.020000,-5.167467,-0.717144,3.154744,-5.075448,-0.075108,1.666260,0.000000,3.000000,5.076004,-0.004999,-0.000074,0.018037,-0.002197,-0.000461,0.231538,-0.013993,0.549266,0.231117,-0.013983,0.549331,0.000000,0.005085
0.030000,-5.068307,-0.683130,3.172953,-4.976287,-0.041094,1.684469,0.000000,3.000000,4.976457,-0.005000,-0.000041,0.027298,-0.003097,0.001144,0.231792,-0.014021,0.549275,0.231067,-0.013983,0.549331,0.000000,-0.008696
0.040000,-4.603451,-0.745612,3.080257,-4.511431,-0.103577,1.591773,0.000000,3.000000,4.512620,-0.004999,-0.000115,0.032851,-0.003418,0.002741,0.232116,-0.014054,0.549298,0.231017,-0.013984,0.549331,0.000000,-0.022667
0.050000,-4.073517,-0.844309,2.874234,-3.981498,-0.202273,1.385750,0.000000,3.000000,3.986632,-0.004994,-0.000254,0.033614,-0.003321,0.003231,0.232455,-0.014087,0.549326,0.230967,-0.013986,0.549331,0.000000,-0.027321
0.060000,-3.535768,-0.976473,2.724591,-3.443749,-0.334437,1.236107,0.000000,3.000000,3.459950,-0.004977,-0.000483,0.035358,-0.003048,0.004142,0.232805,-0.014116,0.549365,0.230917,-0.013990,0.549331,0.000000,-0.035748
0.070000,-3.543501,-1.091100,2.527465,-3.451482,-0.449064,1.038981,0.000000,3.000000,3.480573,-0.004958,-0.000645,0.040162,-0.002244,0.003564,0.233191,-0.014137,0.549401,0.230868,-0.013996,0.549331,0.000000,-0.031496
0.080000,-3.938892,-1.050896,2.469256,-3.846872,-0.408861,0.980772,0.000000,3.000000,3.868539,-0.004972,-0.000528,0.042491,-0.002446,0.002091,0.233606,-0.014159,0.549423,0.230818,-0.014002,0.549331,0.000000,-0.019399
0.090000,-4.226519,-1.118884,2.421920,-4.134500,-0.476848,0.933436,0.000000,3.000000,4.161908,-0.004967,-0.000573,0.045206,-0.001565,0.001828,0.234058,-0.014175,0.549442,0.230768,-0.014007,0.549331,0.000000,-0.017499
0.100000,-4.212723,-1.203574,2.319147,-4.120703,-0.561538,0.830663,0.000000,3.000000,4.158788,-0.004954,-0.000675,0.047396,-0.000713,0.002090,0.234531,-0.014180,0.549460,0.230719,-0.014013,0.549331,0.000000,-0.020043
0.110000,-4.055224,-1.240845,2.266729,-3.963205,-0.598810,0.778245,0.000000,3.000000,4.008187,-0.004944,-0.000747,0.049629,-0.000532,0.001785,0.235025,-0.014187,0.549473,0.230669,-0.014021,0.549331,0.000000,-0.017704
0.120000,-3.741477,-1.220421,2.177315,-3.649457,-0.578385,0.688831,0.000000,3.000000,3.695006,-0.004938,-0.000783,0.050454,-0.001058,0.002324,0.235527,-0.014195,0.549495,0.230620,-0.014028,0.549331,0.000000,-0.022658
0.131000,-3.499124,-1.053233,2.136950,-3.407105,-0.411197,0.648466,0.000000,3.000000,3.431828,-0.004964,-0.000599,0.053327,-0.002068,0.001499,0.236102,-0.014213,0.549515,0.230565,-0.014036,0.549331,0.000000,-0.016032
0.141000,-3.480453,-0.889850,2.083235,-3.388434,-0.247814,0.594751,0.000000,3.000000,3.397484,-0.004987,-0.000365,0.055445,-0.002830,0.001219,0.236650,-0.014235,0.549532,0.230515,-0.014041,0.549331,0.000000,-0.013950
0.151000,-3.522222,-0.736362,2.069470,-3.430202,-0.094327,0.580986,0.000000,3.000000,3.431499,-0.004998,-0.000137,0.053957,-0.002752,0.000320,0.237202,-0.014264,0.549536,0.230466,-0.014043,0.549331,0.000000,-0.006405
0.161000,-3.638223,-0.600487,2.015878,-3.546204,0.041549,0.527394,0.000000,3.000000,3.546447,-0.005000,0.000059,0.051312,-0.004131,-0.000885,0.237718,-0.014301,0.549531,0.230416,-0.014043,0.549331,0.000000,0.003914
0.171000,-3.779193,-0.470983,2.017261,-3.687174,0.171053,0.528777,0.000000,3.000000,3.691139,-0.004995,0.000232,0.050680,-0.004183,-0.001306,0.238231,-0.014345,0.549515,0.230366,-0.014042,0.549331,0.000000,0.007767
0.181000,-3.670789,-0.483951,1.997885,-3.578770,0.158085,0.509401,0.000000,3.000000,3.582260,-0.004995,0.000221,0.049314,-0.004720,-0.002417,0.238726,-0.014392,0.549490,0.230316,-0.014040,0.549331,0.000000,0.017647
0.191000,-3.413192,-0.549363,2.003100,-3.321172,0.092673,0.514616,0.000000,3.000000,3.322465,-0.004998,0.000139,0.046874,-0.004350,-0.002533,0.239203,-0.014435,0.549462,0.230266,-0.014038,0.549331,0.000000,0.019137
0.201000,-3.032850,-0.698791,2.010586,-2.940831,-0.056755,0.522102,0.000000,3.000000,2.941379,-0.004999,-0.000096,0.045105,-0.004036,-0.002746,0.239660,-0.014479,0.549438,0.230216,-0.014037,0.549331,0.000000,0.021374
0.211000,-2.883279,-0.800387,2.010655,-2.791260,-0.158351,0.522171,0.000000,3.000000,2.795748,-0.004992,-0.000283,0.042528,-0.004546,-0.002954,0.240093,-0.014523,0.549408,0.230166,-0.014040,0.549331,0.000000,0.023694
0.221000,-2.849405,-0.862909,1.902830,-2.757385,-0.220873,0.414346,0.000000,3.000000,2.766217,-0.004984,-0.000399,0.041937,-0.004211,-0.003718,0.240514,-0.014559,0.549371,0.230116,-0.014043,0.549331,0.000000,0.030824
0.231000,-3.039993,-0.913711,1.887311,-2.947974,-0.271675,0.398827,0.000000,3.000000,2.960466,-0.004979,-0.000459,0.040370,-0.003027,-0.004889,0.240926,-0.014593,0.549329,0.230066,-0.014047,0.549331,0.000000,0.041532
0.241000,-3.126408,-0.957804,1.913775,-3.034389,-0.315768,0.425291,0.000000,3.000000,3.050775,-0.004973,-0.000518,0.038629,-0.002885,-0.005170,0.241314,-0.014624,0.549280,0.230016,-0.014052,0.549331,0.000000,0.044798
0.252000,-3.065379,-0.849354,1.889182,-2.973360,-0.207318,0.400698,0.000000,3.000000,2.980579,-0.004988,-0.000348,0.033642,-0.003138,-0.005993,0.241707,-0.014659,0.549220,0.229961,-0.014057,0.549331,0.000000,0.052854
0.262000,-2.840452,-0.845362,1.927968,-2.748432,-0.203326,0.439484,0.000000,3.000000,2.755943,-0.004986,-0.000369,0.029668,-0.002258,-0.005640,0.242012,-0.014686,0.549164,0.229912,-0.014060,0.549331,0.000000,0.050856
0.272000,-2.559915,-0.818968,1.973743,-2.467895,-0.176932,0.485259,0.000000,3.000000,2.474230,-0.004987,-0.000358,0.026719,-0.003149,-0.005628,0.242280,-0.014716,0.549111,0.229862,-0.014064,0.549331,0.000000,0.051717
0.282000,-2.450649,-0.784887,1.999624,-2.358629,-0.142851,0.511141,0.000000,3.000000,2.362951,-0.004991,-0.000302,0.025073,-0.002904,-0.005071,0.242531,-0.014746,0.549062,0.229812,-0.014067,0.549331,0.000000,0.047874
0.292000,-2.414430,-0.788490,1.977269,-2.322411,-0.146454,0.488785,0.000000,3.000000,2.327024,-0.004990,-0.000315,0.024568,-0.002865,-0.004263,0.242776,-0.014777,0.549020,0.229762,-0.014071,0.549331,0.000000,0.041774
0.302000,-2.618147,-0.814270,1.990611,-2.526127,-0.172234,0.502127,0.000000,3.000000,2.531992,-0.004988,-0.000340,0.025258,-0.002850,-0.004501,0.243030,-0.014807,0.548974,0.229712,-0.014074,0.549331,0.000000,0.044616
0.312000,-3.017915,-0.715934,1.977205,-2.925895,-0.073898,0.488721,0.000000,3.000000,2.926828,-0.004998,-0.000126,0.025565,-0.003539,-0.004141,0.243285,-0.014839,0.548931,0.229662,-0.014076,0.549331,0.000000,0.042345
0.322000,-3.203051,-0.721743,1.977640,-3.111032,-0.079708,0.489156,0.000000,3.000000,3.112053,-0.004998,-0.000128,0.026826,-0.003076,-0.004733,0.243552,-0.014868,0.548886,0.229612,-0.014077,0.549331,0.000000,0.048184
0.332000,-3.326427,-0.778037,2.049796,-3.234407,-0.136001,0.561312,0.000000,3.000000,3.237265,-0.004996,-0.000210,0.030077,-0.003030,-0.004430,0.243846,-0.014896,0.548842,0.229562,-0.014079,0.549331,0.000000,0.046395
0.342000,-3.227621,-0.876795,2.089680,-3.135601,-0.234759,0.601196,0.000000,3.000000,3.144377,-0.004986,-0.000373,0.031208,-0.001731,-0.004182,0.244157,-0.014922,0.548804,0.229512,-0.014082,0.549331,0.000000,0.044972
0.352000,-3.055941,-1.056542,2.152836,-2.963922,-0.414507,0.664352,0.000000,3.000000,2.992766,-0.004952,-0.000693,0.034858,-0.002685,-0.002495,0.244495,-0.014948,0.548775,0.229463,-0.014087,0.549331,0.000000,0.031190
0.362000,-2.825781,-1.221045,2.177275,-2.733762,-0.579009,0.688791,0.000000,3.000000,2.794406,-0.004891,-0.001036,0.039146,-0.002350,-0.001175,0.244874,-0.014971,0.548758,0.229413,-0.014096,0.549331,0.000000,0.020297
0.372000,-2.837924,-1.299428,2.208424,-2.745905,-0.657392,0.719940,0.000000,3.000000,2.823501,-0.004863,-0.001164,0.043913,-0.002161,-0.000709,0.245305,-0.014994,0.548747,0.229365,-0.014107,0.549331,0.000000,0.016529
0.382000,-3.078023,-1.322997,2.207504,-2.986004,-0.680961,0.719020,0.000000,3.000000,3.062666,-0.004875,-0.001112,0.050602,-0.002319,-0.000199,0.245795,-0.015021,0.548742,0.229316,-0.014119,0.549331,0.000000,0.012288
0.392000,-3.488100,-1.344639,2.205677,-3.396080,-0.702603,0.717193,0.000000,3.000000,3.467998,-0.004896,-0.001013,0.058402,-0.003491,0.000690,0.246360,-0.015052,0.548744,0.229267,-0.014129,0.549331,0.000000,0.004713
0.402000,-3.761067,-1.421531,2.204644,-3.669048,-0.779495,0.716160,0.000000,3.000000,3.750936,-0.004891,-0.001039,0.064494,-0.003579,0.001278,0.246998,-0.015080,0.548752,0.229218,-0.014140,0.549331,0.000000,-0.000413
0.412000,-3.835390,-1.412364,2.247039,-3.743371,-0.770328,0.758555,0.000000,3.000000,3.821810,-0.004897,-0.001008,0.067566,-0.003657,0.002955,0.247676,-0.015114,0.548772,0.229169,-0.014150,0.549331,0.000000,-0.014999
0.422000,-3.789550,-1.366967,2.218298,-3.697531,-0.724931,0.729814,0.000000,3.000000,3.767925,-0.004907,-0.000962,0.073026,-0.004035,0.003170,0.248393,-0.015152,0.548796,0.229120,-0.014160,0.549331,0.000000,-0.017262
