time,raw_fx,raw_fy,raw_fz,corrected_fx,corrected_fy,corrected_fz,contact_force,target_force,force_xy_norm,v_des_x,v_des_y,v_x,v_y,z_dot,x,y,z,x_d,y_d,z_d,z_offset,f_z
0.000000,-9.323253,0.905167,0.075898,-8.776309,1.155891,-1.182331,1.182331,3.000000,8.852101,-0.004957,0.000653,-0.000066,0.000264,0.000500,0.224685,0.017784,0.475254,0.224541,0.017814,0.475368,0.000000,-0.002185
0.010000,-9.119472,0.911436,0.075335,-8.572528,1.162160,-1.182894,1.182894,3.000000,8.650945,-0.004955,0.000672,0.000266,-0.000263,0.000142,0.224685,0.017782,0.475252,0.224491,0.017821,0.475168,-0.000200,-0.002726
0.020000,-9.035550,0.883867,0.005757,-8.488605,1.134591,-1.252472,1.252472,3.000000,8.564095,-0.004956,0.000662,0.005343,0.000024,-0.000796,0.224728,0.017781,0.475248,0.224442,0.017827,0.474968,-0.000400,0.001715
0.030000,-8.842090,0.851969,0.020888,-8.295146,1.102692,-1.237340,1.237340,3.000000,8.368117,-0.004956,0.000659,0.008762,-0.000362,-0.001479,0.224812,0.017776,0.475239,0.224392,0.017834,0.474768,-0.000600,0.004075
0.040000,-8.151348,0.786804,0.108464,-7.604403,1.037528,-1.149764,1.149764,3.000000,7.674856,-0.004954,0.000676,0.011206,-0.000535,-0.001114,0.224923,0.017771,0.475233,0.224342,0.017841,0.474568,-0.000800,-0.002520
0.050000,-7.145131,0.664906,0.129265,-6.598187,0.915629,-1.128964,1.128964,3.000000,6.661415,-0.004953,0.000687,0.011671,-0.000811,-0.000218,0.225037,0.017764,0.475227,0.224293,0.017847,0.474368,-0.001000,-0.013621
0.060000,-6.029911,0.559677,0.117446,-5.482967,0.810401,-1.140783,1.140783,3.000000,5.542533,-0.004946,0.000731,0.011144,-0.000863,-0.000620,0.225147,0.017758,0.475222,0.224243,0.017854,0.474168,-0.001200,-0.013717
0.070000,-5.105902,0.442385,0.084347,-4.558958,0.693108,-1.173882,1.173882,3.000000,4.611344,-0.004943,0.000752,0.009867,-0.000522,0.000121,0.225247,0.017751,0.475221,0.224194,0.017862,0.473968,-0.001400,-0.023584
0.080000,-4.772520,0.381890,0.027128,-4.225576,0.632613,-1.231101,1.231101,3.000000,4.272668,-0.004945,0.000740,0.010404,-0.000418,-0.001549,0.225348,0.017744,0.475209,0.224144,0.017869,0.473768,-0.001600,-0.012791
0.090000,-5.009827,0.336674,-0.092661,-4.462883,0.587397,-1.350890,1.350890,3.000000,4.501373,-0.004957,0.000652,0.010785,-0.000669,-0.003238,0.225452,0.017736,0.475178,0.224095,0.017876,0.473568,-0.001800,-0.001514
0.100000,-5.518349,0.359784,-0.151341,-4.971405,0.610508,-1.409569,1.409569,3.000000,5.008751,-0.004963,0.000609,0.011455,-0.001074,-0.005405,0.225565,0.017728,0.475130,0.224045,0.017883,0.473368,-0.002000,0.014131
0.110000,-5.925081,0.367500,-0.184463,-5.378136,0.618223,-1.442691,1.442691,3.000000,5.413553,-0.004967,0.000571,0.011888,-0.001111,-0.006416,0.225679,0.017719,0.475066,0.223996,0.017888,0.473168,-0.002200,0.020275
0.120000,-5.940221,0.349368,-0.246661,-5.393276,0.600091,-1.504890,1.504890,3.000000,5.426559,-0.004969,0.000553,0.011366,-0.000474,-0.007469,0.225794,0.017711,0.474991,0.223946,0.017894,0.472968,-0.002400,0.026959
0.131000,-5.484335,0.299260,-0.254550,-4.937391,0.549983,-1.512779,1.512779,3.000000,4.967928,-0.004969,0.000554,0.010067,-0.000308,-0.008734,0.225911,0.017700,0.474897,0.223891,0.017900,0.472748,-0.002620,0.035425
0.141000,-4.679030,0.289111,-0.250792,-4.132086,0.539835,-1.509021,1.509021,3.000000,4.167200,-0.004958,0.000648,0.008329,-0.001082,-0.008706,0.226001,0.017692,0.474815,0.223842,0.017906,0.472548,-0.002820,0.033059
0.151000,-4.121735,0.282114,-0.243361,-3.574790,0.532838,-1.501590,1.501590,3.000000,3.614283,-0.004945,0.000737,0.007388,-0.001019,-0.008901,0.226079,0.017685,0.474731,0.223792,0.017913,0.472348,-0.003020,0.032632
