time,raw_fx,raw_fy,raw_fz,corrected_fx,corrected_fy,corrected_fz,contact_force,target_force,force_xy_norm,v_des_x,v_des_y,v_x,v_y,z_dot,x,y,z,x_d,y_d,z_d,z_offset,f_z
0.000000,0.963279,-0.829533,1.358581,0.015225,0.028355,-0.037081,0.037081,3.000000,0.032183,0.000000,0.000000,-0.000161,0.000342,0.000524,0.271825,0.001409,0.432551,0.271825,0.001408,0.432550,0.000000,-0.004468
0.010000,0.948252,-0.848258,1.315497,0.000197,0.009629,-0.080164,0.080164,3.000000,0.009631,0.000000,0.000000,-0.000361,-0.000368,-0.000361,0.271824,0.001406,0.432547,0.271825,0.001408,0.432550,0.000000,0.003121
0.020000,0.832234,-0.813717,1.283724,-0.115820,0.044170,-0.111937,0.111937,3.000000,0.123957,0.000000,0.000000,-0.000317,0.000165,-0.000477,0.271822,0.001409,0.432542,0.271825,0.001408,0.432550,0.000000,0.004194
0.030000,0.858882,-0.791890,1.261154,-0.089173,0.065997,-0.134507,0.134507,3.000000,0.110939,0.000000,0.000000,-0.000363,0.000107,-0.000515,0.271821,0.001408,0.432537,0.271825,0.001408,0.432550,0.000000,0.004596
0.040000,0.904616,-0.781677,1.240387,-0.043439,0.076211,-0.155274,0.155274,3.000000,0.087721,0.000000,0.000000,0.000138,-0.000177,0.000181,0.271822,0.001408,0.432540,0.271825,0.001408,0.432550,0.000000,-0.001346
0.050000,0.890300,-0.763030,1.230007,-0.057754,0.094858,-0.165655,0.165655,3.000000,0.111056,0.000000,0.000000,0.000047,0.000012,-0.000311,0.271822,0.001408,0.432539,0.271825,0.001408,0.432550,0.000000,0.002828
0.060000,0.907853,-0.724435,1.248814,-0.040201,0.133453,-0.146848,0.146848,3.000000,0.139376,0.000000,0.000000,-0.000284,-0.000197,-0.000572,0.271822,0.001408,0.432538,0.271825,0.001408,0.432550,0.000000,0.005059
0.070000,0.885159,-0.714513,1.254054,-0.062895,0.143374,-0.141608,0.141608,3.000000,0.156563,0.000000,0.000000,0.000155,0.000035,-0.000104,0.271823,0.001408,0.432540,0.271825,0.001408,0.432550,0.000000,0.001065
0.080000,0.856590,-0.726400,1.268374,-0.091465,0.131488,-0.127287,0.127287,3.000000,0.160171,0.000000,0.000000,0.000191,-0.000176,0.000167,0.271823,0.001408,0.432540,0.271825,0.001408,0.432550,0.000000,-0.001245
0.090000,0.877502,-0.728626,1.284803,-0.070552,0.129261,-0.110858,0.110858,3.000000,0.147262,0.000000,0.000000,-0.000001,0.000253,-0.000163,0.271822,0.001409,0.432540,0.271825,0.001408,0.432550,0.000000,0.001569
0.100000,0.897994,-0.738533,1.268475,-0.050061,0.119354,-0.127187,0.127187,3.000000,0.129428,0.000000,0.000000,-0.000031,-0.000448,-0.000033,0.271822,0.001408,0.432539,0.271825,0.001408,0.432550,0.000000,0.000482
