time,raw_fx,raw_fy,raw_fz,corrected_fx,corrected_fy,corrected_fz,contact_force,target_force,force_xy_norm,v_des_x,v_des_y,v_x,v_y,z_dot,x,y,z,x_d,y_d,z_d,z_offset,f_z
0.252000,1.566404,0.458369,-1.914750,0.596268,0.136123,-2.295188,2.295188,3.000000,0.611609,0.000000,0.000000,0.006791,-0.001128,0.020577,0.298737,-0.014633,0.431225,0.297647,-0.014500,0.425890,-0.002020,-0.270633
0.262000,1.580134,0.474304,-1.937375,0.609998,0.152058,-2.317813,2.317813,3.000000,0.628665,0.000000,0.000000,0.006856,-0.001026,0.020704,0.298804,-0.014642,0.431427,0.297647,-0.014500,0.425890,-0.002020,-0.275348
0.272000,1.523122,0.445685,-1.970620,0.552986,0.123439,-2.351058,2.351058,3.000000,0.566596,0.000000,0.000000,0.006861,-0.000968,0.021501,0.298872,-0.014649,0.431637,0.297647,-0.014500,0.425890,-0.002020,-0.285897
0.282000,1.591947,0.481674,-1.987333,0.621812,0.159428,-2.367770,2.367770,3.000000,0.641925,0.000000,0.000000,0.006803,-0.000476,0.022218,0.298944,-0.014657,0.431856,0.297647,-0.014500,0.425890,-0.002020,-0.295917
0.292000,1.578113,0.505693,-1.983444,0.607977,0.183447,-2.363882,2.363882,3.000000,0.635051,0.000000,0.000000,0.007478,-0.001421,0.023163,0.299016,-0.014666,0.432076,0.297647,-0.014500,0.425890,-0.002020,-0.307904
0.302000,1.602498,0.516881,-2.011799,0.632362,0.194635,-2.392237,2.392237,3.000000,0.661638,0.000000,0.000000,0.007474,-0.000670,0.022359,0.299087,-0.014673,0.432295,0.297647,-0.014500,0.425890,-0.002020,-0.305025
0.312000,1.702460,0.499316,-1.959722,0.732324,0.177070,-2.340160,2.340160,3.000000,0.753427,0.000000,0.000000,0.007523,-0.001423,0.023421,0.299162,-0.014683,0.432525,0.297647,-0.014500,0.425890,-0.002020,-0.318172
0.322000,1.776876,0.499941,-2.040458,0.806741,0.177695,-2.420896,2.420896,3.000000,0.826079,0.000000,0.000000,0.007991,-0.001669,0.024229,0.299237,-0.014692,0.432755,0.297647,-0.014500,0.425890,-0.002020,-0.329158
0.332000,1.808201,0.536416,-2.078638,0.838065,0.214170,-2.459076,2.459076,3.000000,0.864998,0.000000,0.000000,0.007591,-0.000592,0.023785,0.299314,-0.014700,0.432993,0.297647,-0.014500,0.425890,-0.002020,-0.329671
0.342000,1.760602,0.503734,-2.050304,0.790466,0.181488,-2.430742,2.430742,3.000000,0.811033,0.000000,0.000000,0.007293,-0.000368,0.022302,0.299389,-0.014707,0.433223,0.297647,-0.014500,0.425890,-0.002020,-0.321234
0.352000,1.747331,0.545033,-2.158947,0.777195,0.222787,-2.539385,2.539385,3.000000,0.808497,0.000000,0.000000,0.008101,-0.000636,0.024459,0.299467,-0.014717,0.433460,0.297647,-0.014500,0.425890,-0.002020,-0.343802
