time,raw_fx,raw_fy,raw_fz,corrected_fx,corrected_fy,corrected_fz,contact_force,target_force,force_xy_norm,v_des_x,v_des_y,v_x,v_y,z_dot,x,y,z,x_d,y_d,z_d,z_offset,f_z
0.000000,1.483318,0.025337,2.123280,-0.030571,0.032739,0.011887,0.000000,3.000000,0.044793,0.000000,0.000000,0.000129,0.000258,0.000625,0.328042,0.004740,0.531165,0.328042,0.004741,0.531161,0.000000,-0.005381
0.010000,1.465169,0.017250,2.111279,-0.048720,0.024653,-0.000113,0.000113,3.000000,0.054602,0.000000,0.000000,-0.000392,0.000364,-0.000953,0.328041,0.004740,0.531161,0.328042,0.004741,0.531161,0.000000,0.008084
0.020000,1.449508,-0.001278,2.063738,-0.064381,0.006124,-0.047654,0.047654,3.000000,0.064671,0.000000,0.000000,-0.000098,-0.000131,-0.000172,0.328041,0.004739,0.531161,0.328042,0.004741,0.531161,0.000000,0.001463
0.030000,1.422618,0.033665,2.014273,-0.091271,0.041067,-0.097119,0.097119,3.000000,0.100084,0.000000,0.000000,-0.000139,-0.000165,0.000445,0.328041,0.004740,0.531162,0.328042,0.004741,0.531161,0.000000,-0.003794
0.040000,1.402669,0.011256,1.967113,-0.111220,0.018659,-0.144279,0.144279,3.000000,0.112774,0.000000,0.000000,-0.000038,0.000023,0.000705,0.328041,0.004740,0.531162,0.328042,0.004741,0.531161,0.000000,-0.005995
0.050000,1.426150,0.001378,1.921979,-0.087738,0.008780,-0.189413,0.189413,3.000000,0.088177,0.000000,0.000000,-0.000139,0.000669,-0.000322,0.328041,0.004741,0.531160,0.328042,0.004741,0.531161,0.000000,0.002748
0.060000,1.393179,0.026627,1.943856,-0.120710,0.034029,-0.167537,0.167537,3.000000,0.125415,0.000000,0.000000,-0.000327,-0.000215,0.000012,0.328041,0.004738,0.531160,0.328042,0.004741,0.531161,0.000000,-0.000084
0.070000,1.377351,-0.006288,1.955078,-0.136537,0.001114,-0.156314,0.156314,3.000000,0.136542,0.000000,0.000000,0.000079,-0.000084,0.000601,0.328041,0.004739,0.531160,0.328042,0.004741,0.531161,0.000000,-0.005092
0.080000,1.381067,0.042690,1.939384,-0.132822,0.050092,-0.172008,0.172008,3.000000,0.141954,0.000000,0.000000,-0.000209,0.000061,0.000300,0.328041,0.004741,0.531161,0.328042,0.004741,0.531161,0.000000,-0.002546
0.090000,1.391651,0.041750,1.904399,-0.122238,0.049152,-0.206993,0.206993,3.000000,0.131750,0.000000,0.000000,0.000466,0.000149,0.000311,0.328042,0.004741,0.531160,0.328042,0.004741,0.531161,0.000000,-0.002625
0.100000,1.376051,0.024656,1.917882,-0.137838,0.032058,-0.193510,0.193510,3.000000,0.141517,0.000000,0.000000,-0.000323,-0.000350,-0.000101,0.328040,0.004739,0.531161,0.328042,0.004741,0.531161,0.000000,0.000852
0.110000,1.344912,0.060843,1.917629,-0.168977,0.068245,-0.193763,0.193763,3.000000,0.182238,0.000000,0.000000,0.000121,-0.000816,-0.000307,0.328042,0.004738,0.531159,0.328042,0.004741,0.531161,0.000000,0.002645
0.120000,1.356545,0.041253,1.916043,-0.157344,0.048655,-0.195349,0.195349,3.000000,0.164695,0.000000,0.000000,-0.000012,0.000114,-0.000299,0.328041,0.004741,0.531159,0.328042,0.004741,0.531161,0.000000,0.002584
0.131000,1.424603,0.025189,1.900526,-0.089286,0.032591,-0.210866,0.210866,3.000000,0.095048,0.000000,0.000000,-0.000205,0.000631,0.000078,0.328041,0.004742,0.531161,0.328042,0.004741,0.531161,0.000000,-0.000664
0.141000,1.373822,0.004463,1.920181,-0.140067,0.011865,-0.191211,0.191211,3.000000,0.140569,0.000000,0.000000,-0.000005,0.000254,-0.001038,0.328042,0.004741,0.531158,0.328042,0.004741,0.531161,0.000000,0.008857
0.151000,1.360801,0.003270,1.922126,-0.153088,0.010673,-0.189266,0.189266,3.000000,0.153460,0.000000,0.000000,0.000207,0.000085,-0.000096,0.328041,0.004741,0.531159,0.328042,0.004741,0.531161,0.000000,0.000841
0.161000,1.426215,-0.002889,1.874347,-0.087674,0.004513,-0.237046,0.237046,3.000000,0.087790,0.000000,0.000000,-0.000086,-0.000133,-0.000323,0.328041,0.004738,0.531158,0.328042,0.004741,0.531161,0.000000,0.002788
0.171000,1.438034,0.010107,1.877273,-0.075855,0.017509,-0.234119,0.234119,3.000000,0.077849,0.000000,0.000000,-0.000133,-0.000168,-0.000262,0.328041,0.004740,0.531159,0.328042,0.004741,0.531161,0.000000,0.002251
0.181000,1.320453,0.000262,1.937747,-0.193436,0.007664,-0.173645,0.173645,3.000000,0.193588,0.000000,0.000000,0.000005,-0.000680,-0.000650,0.328041,0.004739,0.531158,0.328042,0.004741,0.531161,0.000000,0.005573
0.191000,1.298440,0.042264,1.948187,-0.215449,0.049666,-0.163205,0.163205,3.000000,0.221099,0.000000,0.000000,-0.000015,0.000120,0.000212,0.328041,0.004740,0.531161,0.328042,0.004741,0.531161,0.000000,-0.001802
0.201000,1.349577,-0.030718,1.939032,-0.164312,-0.023316,-0.172360,0.172360,3.000000,0.165958,0.000000,0.000000,-0.000036,-0.000056,-0.000568,0.328041,0.004740,0.531159,0.328042,0.004741,0.531161,0.000000,0.004861
0.211000,1.368798,-0.001875,1.941947,-0.145091,0.005527,-0.169445,0.169445,3.000000,0.145196,0.000000,0.000000,-0.000174,-0.000383,0.000394,0.328040,0.004739,0.531161,0.328042,0.004741,0.531161,0.000000,-0.003343
0.221000,1.387803,0.027244,1.899366,-0.126085,0.034646,-0.212026,0.212026,3.000000,0.130759,0.000000,0.000000,0.000073,0.000607,-0.000121,0.328041,0.004741,0.531159,0.328042,0.004741,0.531161,0.000000,0.001066
0.231000,1.405883,0.026464,1.900542,-0.108005,0.033866,-0.210850,0.210850,3.000000,0.113191,0.000000,0.000000,0.000129,0.000477,0.000064,0.328041,0.004740,0.531161,0.328042,0.004741,0.531161,0.000000,-0.000535
0.241000,1.354890,0.016540,1.928947,-0.158999,0.023942,-0.182446,0.182446,3.000000,0.160791,0.000000,0.000000,-0.000047,-0.000038,0.000208,0.328041,0.004739,0.531161,0.328042,0.004741,0.531161,0.000000,-0.001765
0.252000,1.349671,0.064104,1.939350,-0.164218,0.071506,-0.172042,0.172042,3.000000,0.179111,0.000000,0.000000,0.000012,-0.000543,-0.000482,0.328041,0.004738,0.531159,0.328042,0.004741,0.531161,0.000000,0.004127
0.262000,1.362476,0.040988,1.926603,-0.151413,0.048390,-0.184789,0.184789,3.000000,0.158957,0.000000,0.000000,0.000546,-0.000120,0.000368,0.328042,0.004739,0.531161,0.328042,0.004741,0.531161,0.000000,-0.003121
0.272000,1.364531,0.019377,1.900787,-0.149358,0.026779,-0.210605,0.210605,3.000000,0.151740,0.000000,0.000000,-0.000423,-0.000062,0.000592,0.328040,0.004740,0.531161,0.328042,0.004741,0.531161,0.000000,-0.005031
0.282000,1.419290,-0.017427,1.908106,-0.094599,-0.010025,-0.203286,0.203286,3.000000,0.095128,0.000000,0.000000,0.000074,0.000617,-0.000488,0.328041,0.004744,0.531159,0.328042,0.004741,0.531161,0.000000,0.004169
0.292000,1.378688,-0.031572,1.931040,-0.135201,-0.024170,-0.180352,0.180352,3.000000,0.137345,0.000000,0.000000,0.000280,0.001100,0.000414,0.328041,0.004747,0.531162,0.328042,0.004741,0.531161,0.000000,-0.003537
0.302000,1.326311,-0.016870,1.934930,-0.187578,-0.009468,-0.176462,0.176462,3.000000,0.187817,0.000000,0.000000,0.000197,-0.000158,-0.000093,0.328041,0.004748,0.531160,0.328042,0.004741,0.531161,0.000000,0.000812
0.312000,1.338752,-0.057331,1.938308,-0.175137,-0.049929,-0.173084,0.173084,3.000000,0.182114,0.000000,0.000000,0.000302,-0.000120,0.000419,0.328041,0.004749,0.531160,0.328042,0.004741,0.531161,0.000000,-0.003537
