time,raw_fx,raw_fy,raw_fz,corrected_fx,corrected_fy,corrected_fz,contact_force,target_force,force_xy_norm,v_des_x,v_des_y,v_x,v_y,z_dot,x,y,z,x_d,y_d,z_d,z_offset,f_z
0.000000,1.065260,-0.908879,2.195065,-0.067545,-0.227861,0.270132,0.000000,3.000000,0.237662,0.000000,0.000000,-0.000013,-0.000172,0.000182,0.284106,0.003951,0.489259,0.284106,0.003949,0.489266,0.000000,-0.001431
0.010000,1.051466,-0.922101,2.178444,-0.081340,-0.241084,0.253511,0.000000,3.000000,0.254436,0.000000,0.000000,0.000026,0.000153,-0.001235,0.284106,0.003951,0.489254,0.284106,0.003949,0.489266,0.000000,0.010687
0.020000,0.885937,-0.846439,2.016037,-0.246868,-0.165422,0.091104,0.000000,3.000000,0.297167,0.000000,0.000000,-0.000298,-0.000303,-0.001750,0.284103,0.003952,0.489238,0.284106,0.003949,0.489266,0.000000,0.015350
0.030000,0.828810,-0.829901,1.888180,-0.303996,-0.148884,-0.036754,0.036754,3.000000,0.338496,0.000000,0.000000,-0.000323,0.000271,-0.002525,0.284099,0.003951,0.489219,0.284106,0.003949,0.489266,0.000000,0.022269
0.040000,0.839360,-0.745264,1.795842,-0.293446,-0.064247,-0.129091,0.129091,3.000000,0.300396,0.000000,0.000000,-0.000304,-0.001088,-0.002069,0.284097,0.003948,0.489200,0.284106,0.003949,0.489266,0.000000,0.018746
0.050000,0.779543,-0.685607,1.667397,-0.353263,-0.004590,-0.257536,0.257536,3.000000,0.353293,0.000000,0.000000,-0.000183,-0.000263,-0.002053,0.284093,0.003947,0.489183,0.284106,0.003949,0.489266,0.000000,0.018908
0.060000,0.840731,-0.727550,1.581176,-0.292074,-0.046533,-0.343758,0.343758,3.000000,0.295758,0.000000,0.000000,-0.000522,-0.000091,-0.001670,0.284089,0.003947,0.489164,0.284106,0.003949,0.489266,0.000000,0.016005
0.070000,0.887433,-0.677568,1.511529,-0.245372,0.003449,-0.413404,0.413404,3.000000,0.245396,0.000000,0.000000,-0.000099,-0.000138,-0.000446,0.284088,0.003948,0.489153,0.284106,0.003949,0.489266,0.000000,0.005814
0.080000,0.864383,-0.697969,1.478586,-0.268423,-0.016952,-0.446348,0.446348,3.000000,0.268957,0.000000,0.000000,-0.000304,0.000582,-0.000284,0.284086,0.003948,0.489144,0.284106,0.003949,0.489266,0.000000,0.004610
0.090000,0.802344,-0.731897,1.490970,-0.330461,-0.050880,-0.433964,0.433964,3.000000,0.334355,0.000000,0.000000,-0.000527,-0.000408,-0.001399,0.284083,0.003945,0.489130,0.284106,0.003949,0.489266,0.000000,0.014316
