time,raw_fx,raw_fy,raw_fz,corrected_fx,corrected_fy,corrected_fz,contact_force,target_force,force_xy_norm,v_des_x,v_des_y,v_x,v_y,z_dot,x,y,z,x_d,y_d,z_d,z_offset,f_z
0.000000,0.488333,-0.621776,1.301646,-0.070991,-0.062850,0.086513,0.000000,3.000000,0.094815,0.000000,0.000000,-0.000112,0.000050,0.000588,0.415183,-0.016351,0.482182,0.415184,-0.016352,0.482180,0.000000,-0.005017
0.010000,0.495889,-0.533365,1.221116,-0.063436,0.025561,0.005984,0.000000,3.000000,0.068392,0.000000,0.000000,-0.000110,-0.000069,-0.000448,0.415184,-0.016352,0.482181,0.415184,-0.016352,0.482180,0.000000,0.003787
0.020000,0.408686,-0.522390,1.158083,-0.150639,0.036536,-0.057049,0.057049,3.000000,0.155006,0.000000,0.000000,0.000257,-0.000149,-0.000312,0.415184,-0.016353,0.482181,0.415184,-0.016352,0.482180,0.000000,0.002619
0.030000,0.383426,-0.534059,1.061404,-0.175899,0.024867,-0.153728,0.153728,3.000000,0.177648,0.000000,0.000000,0.000100,-0.000307,-0.000657,0.415184,-0.016353,0.482178,0.415184,-0.016352,0.482180,0.000000,0.005608
0.040000,0.349464,-0.512325,0.986167,-0.209861,0.046601,-0.228965,0.228965,3.000000,0.214972,0.000000,0.000000,-0.000223,0.000179,-0.000585,0.415183,-0.016351,0.482180,0.415184,-0.016352,0.482180,0.000000,0.004964
0.050000,0.282421,-0.450635,0.961281,-0.276903,0.108291,-0.253851,0.253851,3.000000,0.297325,0.000000,0.000000,0.000044,-0.000534,0.000631,0.415184,-0.016353,0.482182,0.415184,-0.016352,0.482180,0.000000,-0.005403
0.060000,0.262277,-0.439448,0.920710,-0.297048,0.119478,-0.294422,0.294422,3.000000,0.320176,0.000000,0.000000,-0.000150,-0.000303,0.000168,0.415185,-0.016352,0.482182,0.415184,-0.016352,0.482180,0.000000,-0.001461
0.070000,0.249816,-0.421398,0.873288,-0.309509,0.137528,-0.341844,0.341844,3.000000,0.338688,0.000000,0.000000,-0.000024,-0.000668,-0.000413,0.415183,-0.016355,0.482180,0.415184,-0.016352,0.482180,0.000000,0.003498
0.080000,0.172687,-0.415384,0.903863,-0.386638,0.143542,-0.311269,0.311269,3.000000,0.412423,0.000000,0.000000,0.000071,0.000743,-0.000164,0.415183,-0.016351,0.482181,0.415184,-0.016352,0.482180,0.000000,0.001376
0.090000,0.202715,-0.400143,0.875717,-0.356609,0.158783,-0.339415,0.339415,3.000000,0.390362,0.000000,0.000000,0.000053,-0.000700,-0.000346,0.415184,-0.016354,0.482182,0.415184,-0.016352,0.482180,0.000000,0.002901
0.100000,0.273142,-0.395438,0.829023,-0.286183,0.163488,-0.386109,0.386109,3.000000,0.329589,0.000000,0.000000,0.000158,0.000156,0.000078,0.415184,-0.016354,0.482181,0.415184,-0.016352,0.482180,0.000000,-0.000682
0.110000,0.321485,-0.438204,0.773205,-0.237840,0.120723,-0.441927,0.441927,3.000000,0.266724,0.000000,0.000000,-0.000467,-0.000150,0.001057,0.415184,-0.016352,0.482182,0.415184,-0.016352,0.482180,0.000000,-0.009014
0.120000,0.310808,-0.413111,0.773326,-0.248517,0.145815,-0.441806,0.441806,3.000000,0.288137,0.000000,0.000000,0.000531,0.001160,0.000189,0.415184,-0.016350,0.482183,0.415184,-0.016352,0.482180,0.000000,-0.001647
