time,raw_fx,raw_fy,raw_fz,corrected_fx,corrected_fy,corrected_fz,contact_force,target_force,force_xy_norm,v_des_x,v_des_y,v_x,v_y,z_dot,x,y,z,x_d,y_d,z_d,z_offset,f_z
0.000000,0.320187,-0.452764,0.991317,0.044675,0.017833,0.016256,0.000000,3.000000,0.048102,0.000000,0.000000,0.000054,-0.000272,0.000926,0.415185,-0.016353,0.482184,0.415185,-0.016351,0.482182,0.000000,-0.007896
0.010000,0.280450,-0.502800,0.970329,0.004938,-0.032203,-0.004733,0.004733,3.000000,0.032579,0.000000,0.000000,-0.000087,0.000254,-0.000648,0.415184,-0.016351,0.482181,0.415185,-0.016351,0.482182,0.000000,0.005502
0.020000,0.183797,-0.415530,0.920926,-0.091715,0.055067,-0.054135,0.054135,3.000000,0.106976,0.000000,0.000000,0.000245,-0.000260,-0.000449,0.415185,-0.016352,0.482181,0.415185,-0.016351,0.482182,0.000000,0.003829
0.030000,0.146561,-0.406720,0.848641,-0.128951,0.063877,-0.126420,0.126420,3.000000,0.143905,0.000000,0.000000,0.000109,0.000725,-0.000512,0.415185,-0.016352,0.482181,0.415185,-0.016351,0.482182,0.000000,0.004358
0.040000,0.180611,-0.439147,0.783931,-0.094902,0.031450,-0.191131,0.191131,3.000000,0.099977,0.000000,0.000000,-0.000202,-0.000029,-0.000430,0.415184,-0.016352,0.482180,0.415185,-0.016351,0.482182,0.000000,0.003676
0.050000,0.184810,-0.410611,0.754687,-0.090702,0.059985,-0.220374,0.220374,3.000000,0.108743,0.000000,0.000000,-0.000246,-0.000119,-0.000240,0.415184,-0.016353,0.482180,0.415185,-0.016351,0.482182,0.000000,0.002064
0.060000,0.191694,-0.393915,0.718530,-0.083818,0.076682,-0.256532,0.256532,3.000000,0.113603,0.000000,0.000000,-0.000530,-0.001105,-0.000181,0.415184,-0.016354,0.482181,0.415185,-0.016351,0.482182,0.000000,0.001547
0.070000,0.209200,-0.405605,0.710733,-0.066312,0.064991,-0.264328,0.264328,3.000000,0.092850,0.000000,0.000000,-0.000469,0.000407,-0.000745,0.415183,-0.016351,0.482180,0.415185,-0.016351,0.482182,0.000000,0.006357
0.080000,0.192476,-0.373450,0.698590,-0.083036,0.097146,-0.276472,0.276472,3.000000,0.127798,0.000000,0.000000,0.000071,0.000379,0.000016,0.415185,-0.016352,0.482181,0.415185,-0.016351,0.482182,0.000000,-0.000114
0.090000,0.148331,-0.374881,0.741384,-0.127181,0.095716,-0.233677,0.233677,3.000000,0.159175,0.000000,0.000000,0.000034,-0.000222,0.000115,0.415184,-0.016353,0.482180,0.415185,-0.016351,0.482182,0.000000,-0.000945
0.100000,0.149766,-0.406360,0.723336,-0.125746,0.064236,-0.251726,0.251726,3.000000,0.141203,0.000000,0.000000,0.000131,-0.000876,-0.000443,0.415185,-0.016353,0.482180,0.415185,-0.016351,0.482182,0.000000,0.003793
0.110000,0.101302,-0.388573,0.711721,-0.174210,0.082024,-0.263340,0.263340,3.000000,0.192554,0.000000,0.000000,0.000091,-0.000536,-0.000002,0.415184,-0.016353,0.482182,0.415185,-0.016351,0.482182,0.000000,0.000019
0.120000,0.092082,-0.399012,0.725913,-0.183430,0.071584,-0.249149,0.249149,3.000000,0.196903,0.000000,0.000000,0.000009,0.000095,0.000066,0.415184,-0.016352,0.482180,0.415185,-0.016351,0.482182,0.000000,-0.000531
0.131000,0.163672,-0.390099,0.695487,-0.111840,0.080498,-0.279575,0.279575,3.000000,0.137797,0.000000,0.000000,-0.000180,0.000188,-0.000308,0.415184,-0.016351,0.482181,0.415185,-0.016351,0.482182,0.000000,0.002624
0.141000,0.127131,-0.401671,0.716690,-0.148381,0.068925,-0.258372,0.258372,3.000000,0.163609,0.000000,0.000000,-0.000313,0.000425,-0.000282,0.415184,-0.016350,0.482183,0.415185,-0.016351,0.482182,0.000000,0.002375
0.151000,0.107961,-0.399125,0.706880,-0.167551,0.071472,-0.268181,0.268181,3.000000,0.182158,0.000000,0.000000,-0.000562,-0.000819,-0.000763,0.415184,-0.016354,0.482179,0.415185,-0.016351,0.482182,0.000000,0.006528
0.161000,0.117940,-0.403302,0.699156,-0.157572,0.067295,-0.275906,0.275906,3.000000,0.171340,0.000000,0.000000,0.000442,0.000374,0.000650,0.415186,-0.016351,0.482184,0.415185,-0.016351,0.482182,0.000000,-0.005558
