time,raw_fx,raw_fy,raw_fz,corrected_fx,corrected_fy,corrected_fz,contact_force,target_force,force_xy_norm,v_des_x,v_des_y,v_x,v_y,z_dot,x,y,z,x_d,y_d,z_d,z_offset,f_z
0.000000,-0.204245,-0.628150,1.553785,0.643378,-0.160450,0.526105,0.000000,3.000000,0.663083,0.000000,0.000000,0.000022,-0.000027,-0.000519,0.254457,0.006394,0.445404,0.254435,0.006383,0.445352,0.000000,0.003451
0.010000,-0.175543,-0.630557,1.524082,0.672079,-0.162856,0.496403,0.000000,3.000000,0.691529,0.000000,0.000000,0.000009,0.000070,-0.000256,0.254457,0.006394,0.445406,0.254435,0.006383,0.445352,0.000000,0.001199
0.020000,-0.196621,-0.608253,1.481582,0.651002,-0.140552,0.453902,0.000000,3.000000,0.666002,0.000000,0.000000,0.000163,-0.000479,-0.000297,0.254456,0.006393,0.445401,0.254435,0.006383,0.445352,0.000000,0.001628
0.030000,-0.205188,-0.545927,1.346565,0.642434,-0.078227,0.318885,0.000000,3.000000,0.647179,0.000000,0.000000,0.000390,-0.000046,0.000051,0.254456,0.006395,0.445399,0.254435,0.006383,0.445352,0.000000,-0.001280
0.040000,-0.134154,-0.534932,1.333358,0.713469,-0.067231,0.305679,0.000000,3.000000,0.716629,0.000000,0.000000,0.000158,-0.000003,0.000259,0.254456,0.006395,0.445401,0.254435,0.006383,0.445352,0.000000,-0.003097
0.050000,-0.047726,-0.481273,1.289629,0.799897,-0.013573,0.261949,0.000000,3.000000,0.800012,0.000000,0.000000,-0.000049,-0.000104,0.000361,0.254455,0.006395,0.445401,0.254435,0.006383,0.445352,0.000000,-0.003946
0.060000,0.050871,-0.462876,1.265626,0.898493,0.004825,0.237947,0.000000,3.000000,0.898506,0.000000,0.000000,-0.000004,0.000254,-0.000012,0.254455,0.006395,0.445399,0.254435,0.006383,0.445352,0.000000,-0.000753
0.070000,0.082963,-0.406363,1.242631,0.930585,0.061337,0.214952,0.000000,3.000000,0.932605,0.000000,0.000000,0.000164,0.000109,0.000223,0.254455,0.006395,0.445399,0.254435,0.006383,0.445352,0.000000,-0.002756
0.080000,0.106284,-0.397304,1.242261,0.953907,0.070397,0.214582,0.000000,3.000000,0.956501,0.000000,0.000000,-0.000079,0.000205,-0.000601,0.254455,0.006395,0.445397,0.254435,0.006383,0.445352,0.000000,0.004275
0.090000,0.123070,-0.389415,1.234136,0.970692,0.078286,0.206457,0.000000,3.000000,0.973844,0.000000,0.000000,0.000161,-0.000436,0.000016,0.254455,0.006394,0.445400,0.254435,0.006383,0.445352,0.000000,-0.001007
0.100000,0.156822,-0.349003,1.204757,1.004445,0.118698,0.177077,0.000000,3.000000,1.011434,0.004965,0.000587,-0.000013,-0.000028,0.000088,0.254455,0.006395,0.445401,0.254470,0.006386,0.445352,0.000000,-0.001634
0.110000,0.178498,-0.319268,1.186929,1.026120,0.148432,0.159249,0.000000,3.000000,1.036800,0.004948,0.000716,-0.000231,-0.000123,-0.000658,0.254454,0.006395,0.445398,0.254519,0.006393,0.445352,0.000000,0.004752
0.120000,0.254981,-0.290676,1.181915,1.102604,0.177024,0.154236,0.000000,3.000000,1.116724,0.004937,0.000793,-0.000004,-0.000070,0.000012,0.254455,0.006395,0.445399,0.254569,0.006401,0.445352,0.000000,-0.000958
0.131000,0.223381,-0.306342,1.210978,1.071003,0.161359,0.183299,0.000000,3.000000,1.083090,0.004944,0.000745,0.000039,-0.000459,-0.000188,0.254455,0.006395,0.445399,0.254623,0.006409,0.445352,0.000000,0.000747
0.141000,0.237458,-0.303231,1.117047,1.085081,0.164470,0.089368,0.000000,3.000000,1.097475,0.004944,0.000749,0.000341,0.000122,0.000839,0.254456,0.006395,0.445401,0.254672,0.006417,0.445352,0.000000,-0.008004
0.151000,0.313930,-0.337300,1.138412,1.161552,0.130401,0.110733,0.000000,3.000000,1.168849,0.004969,0.000558,-0.000148,-0.000064,-0.000278,0.254455,0.006396,0.445399,0.254722,0.006423,0.445352,0.000000,0.001514
0.161000,0.286172,-0.333331,1.167098,1.133794,0.134370,0.139418,0.000000,3.000000,1.141729,0.004965,0.000588,0.000137,-0.000387,0.000020,0.254455,0.006395,0.445400,0.254772,0.006429,0.445352,0.000000,-0.001036
0.171000,0.226469,-0.353005,1.168821,1.074092,0.114696,0.141142,0.000000,3.000000,1.080199,0.004972,0.000531,0.000178,-0.000440,0.000413,0.254455,0.006396,0.445401,0.254821,0.006435,0.445352,0.000000,-0.004389
0.181000,0.239208,-0.329229,1.177778,1.086831,0.138472,0.150099,0.000000,3.000000,1.095617,0.004960,0.000632,-0.000431,0.000411,-0.000320,0.254454,0.006398,0.445399,0.254871,0.006441,0.445352,0.000000,0.001856
